Datetime,Open,Close,Volume
2025-03-03 09:15:00+05:30,-1.2116148282627992,-1.2745057258383772,-0.40096674268477983
2025-03-03 09:20:00+05:30,-1.2728862856683671,-1.253033062759218,-0.1434980358973997
2025-03-03 09:25:00+05:30,-1.256128465994833,-1.232083374681508,-0.26532567987962874
2025-03-03 09:30:00+05:30,-1.2309910972146885,-1.1990873602256156,-0.25227003235729406
2025-03-03 09:35:00+05:30,-1.1990467831425726,-1.2017060712353294,-0.24167858769030476
2025-03-03 09:40:00+05:30,-1.1927627605824558,-1.2043247822450431,-0.2783755428882185
2025-03-03 09:45:00+05:30,-1.200093907145975,-1.2310361460111174,-0.2171985255217091
2025-03-03 09:50:00+05:30,-1.225231275926122,-1.2561747487703812,-0.3027399147819153
2025-03-03 09:55:00+05:30,-1.2524628927130734,-1.2535560377606674,-0.24805312183723113
2025-03-03 10:00:00+05:30,-1.2514157687096712,-1.2760772081777025,-0.2502570215740541
2025-03-03 10:05:00+05:30,-1.2770760602216724,-1.2970268962554123,-0.2249324203986969
2025-03-03 10:10:00+05:30,-1.2954052051701568,-1.2572232561082548,-0.29103784347589706
2025-03-03 10:15:00+05:30,-1.255605543262974,-1.2090379505955338,-0.23259111659700046
2025-03-03 10:20:00+05:30,-1.2105677042593948,-1.2535560377606674,-0.2714630489630125
2025-03-03 10:25:00+05:30,-1.2550813419914284,-1.235749314361608,-0.2910262744484072
2025-03-03 10:30:00+05:30,-1.2330866237611868,-1.2441297010596861,-0.2566142021797457
2025-03-03 10:35:00+05:30,-1.2419890955996538,-1.2116566616052475,-0.3367065794922163
2025-03-03 10:40:00+05:30,-1.2053308057026848,-1.2341778320222827,-0.3336060801249272
2025-03-03 10:45:00+05:30,-1.2268026012010698,-1.200134588896004,-0.29147168200676776
2025-03-03 10:50:00+05:30,-1.1995697058744292,-1.183375094167333,-0.25882967094405857
2025-03-03 10:55:00+05:30,-1.1843832114758455,-1.1954214205455158,-0.2747660063113745
2025-03-03 11:00:00+05:30,-1.1922385593109102,-1.2079907219251453,-0.26698583532442716
