Datetime,Open,Close,Volume
2025-03-03 09:15:00+05:30,-0.7138139989409248,-0.7052930833813464,-0.7218418529710676
2025-03-03 09:20:00+05:30,-0.7206122728045696,-0.8533377038061385,-0.15322295740324895
2025-03-03 09:25:00+05:30,-0.8633760239411118,-0.8302519481416355,-0.43098558962259015
2025-03-03 09:30:00+05:30,-0.8198644156380567,-0.8601288022837171,-0.3405803174043325
2025-03-03 09:35:00+05:30,-0.8837708455320463,-0.972865016170786,-0.3265326277255857
2025-03-03 09:40:00+05:30,-0.9748703708806156,-1.0122520609543204,-0.4833601141391354
2025-03-03 09:45:00+05:30,-1.049651383380709,-1.1630157735429867,-0.19556341786354647
2025-03-03 09:50:00+05:30,-1.1665763826839446,-1.3164919463634204,-0.3336058204209734
2025-03-03 09:55:00+05:30,-1.2726334383203965,-1.2934061906989172,-0.4846102598248318
2025-03-03 10:00:00+05:30,-1.2807926947446344,-1.3178514924453575,-0.46447633457098403
2025-03-03 10:05:00+05:30,-1.3406161769568452,-1.3776118326616276,-0.5070470850260151
2025-03-03 10:10:00+05:30,-1.3650873072902387,-1.324642590922936,-0.48470895553686044
2025-03-03 10:15:00+05:30,-1.2875909686082792,-1.3748993724298604,-0.40440354451620286
2025-03-03 10:20:00+05:30,-1.3759685288356625,-1.3327932354824517,-0.2443190996057073
2025-03-03 10:25:00+05:30,-1.3338179030932003,-1.2730328952661816,-0.47566184860089944
2025-03-03 10:30:00+05:30,-1.2807926947446344,-1.4088548648177535,-0.4519748777140197
2025-03-03 10:35:00+05:30,-1.4235564458811765,-1.3640296357064705,-0.48049793849030403
2025-03-03 10:40:00+05:30,-1.3786838550175284,-1.5256564530864196,-0.413022970033373
2025-03-03 10:45:00+05:30,-1.496976475820677,-1.4142864172133949,-0.465660683115328
2025-03-03 10:50:00+05:30,-1.4344310284872803,-1.4917009606985268,0.1835597106092343
2025-03-03 10:55:00+05:30,-1.492893528138898,-1.4292281602504893,-0.560869146652314
2025-03-03 11:00:00+05:30,-1.4289937371842283,-1.5297350913322312,0.005874530386959993
2025-03-03 11:05:00+05:30,-1.5527236492904288,-1.4333001665641936,0.40615143980455143
2025-03-03 11:10:00+05:30,-1.4167581720175315,-1.3884815693850177,0.19402145608427285
2025-03-03 11:15:00+05:30,-1.3759685288356625,-1.4197179696090363,-0.5277073874106825
2025-03-03 11:20:00+05:30,-1.4330700459266872,-1.4061357726538792,-0.5154362205484517
2025-03-03 11:25:00+05:30,-1.3854821288811732,-1.3518069848332503,-0.4122663029078199
2025-03-03 11:30:00+05:30,-1.352851742123542,-1.3776118326616276,0.8585725837439545
2025-03-03 11:35:00+05:30,-1.3800448375781214,-1.3952726678625962,-0.39667238040729075
2025-03-03 11:40:00+05:30,-1.4058769504721078,-1.4631836526383821,0.14740418143606646
2025-03-03 11:45:00+05:30,-1.4344310284872803,-1.358598083310829,-0.029557230231330955
2025-03-03 11:50:00+05:30,-1.3650873072902387,-1.4333001665641936,-0.2578075135829582
2025-03-03 11:55:00+05:30,-1.4153971894569386,-1.378971378743565,-0.5262927488716049
2025-03-03 12:00:00+05:30,-1.3800448375781214,-1.323283044840999,-0.46019952038307516
2025-03-03 12:05:00+05:30,-1.3039028425174348,-1.2485809615876342,0.4709945226073847
2025-03-03 12:10:00+05:30,-1.2182472474112376,-1.176597970498144,-0.34219234736746734
2025-03-03 12:15:00+05:30,-1.1774576042293685,-1.1630157735429867,-0.33784973603820606
2025-03-03 12:20:00+05:30,-1.1652220390626717,-1.2132659231178042,0.3952949114813982
2025-03-03 12:25:00+05:30,-1.2155252822900517,-1.2499405076695713,-0.5444527598848794
2025-03-03 12:30:00+05:30,-1.2699114731992105,-1.3124199400497158,-0.46118647750336184
2025-03-03 12:35:00+05:30,-1.298465551214383,-1.3857624772211434,-0.45032994918020863
2025-03-03 12:40:00+05:30,-1.3610109985477796,-1.4237899759227408,-0.40298890597712533
2025-03-03 12:45:00+05:30,-1.4140362068963457,-1.2730328952661816,-0.0021527208580381417
2025-03-03 12:50:00+05:30,-1.2739944208809895,-1.3341527815643888,0.4771465553238382
2025-03-03 12:55:00+05:30,-1.3324569205326073,-1.2648822507066657,-0.08647175750119478
2025-03-03 13:00:00+05:30,-1.2535995992900548,-1.2730328952661816,-0.48240605558952493
2025-03-03 13:05:00+05:30,-1.2848690034870933,-1.2390774028782885,-0.47428010863249814
2025-03-03 13:10:00+05:30,-1.2304828125779343,-1.1983308120128169,0.09009487131808797
2025-03-03 13:15:00+05:30,-1.197852425820303,-1.255372060065213,-0.2597814278235316
2025-03-03 13:20:00+05:30,-1.254953942911328,-1.3287145972366403,-0.30475377393792685
2025-03-03 13:25:00+05:30,-1.3297349554114213,-1.3490878926693761,0.32331283884182477
2025-03-03 13:30:00+05:30,-1.3406161769568452,-1.4333001665641936,-0.3102478352408559
2025-03-03 13:35:00+05:30,-1.4344310284872803,-1.4115673250495206,-0.40983180867777946
2025-03-03 13:40:00+05:30,-1.400439659169056,-1.4346597126461307,-0.33692857605927184
2025-03-03 13:45:00+05:30,-1.4344310284872803,-1.4115673250495206,-0.43730211519242473
2025-03-03 13:50:00+05:30,-1.4330700459266872,-1.4292281602504893,-0.4680622787746922
2025-03-03 13:55:00+05:30,-1.4058769504721078,-1.4237899759227408,-0.5403075399796754
2025-03-03 14:00:00+05:30,-1.4249107895024495,-1.3667487278703447,0.4796797452659073
2025-03-03 14:05:00+05:30,-1.3678092724114246,-1.3640296357064705,-0.3135047937378019
2025-03-03 14:10:00+05:30,-1.3664482898508317,-1.301550203326326,-0.26945360760234077
2025-03-03 14:15:00+05:30,-1.3066248076386209,-1.2974781970126217,-0.23375865841864008
2025-03-03 14:20:00+05:30,-1.298465551214383,-1.2309267583187729,-0.39249426193141057
2025-03-03 14:25:00+05:30,-1.2304828125779343,-1.2757453554979488,-0.2149735745625174
2025-03-03 14:30:00+05:30,-1.3011875163355688,-1.3409438800419675,-0.4715495272663717
2025-03-03 14:35:00+05:30,-1.3202213553659106,-1.3613171754747033,-0.44019718941193225
