Date,Open,Close,Volume
2020-03-30 00:00:00+05:30,-1.6794733037555927,-1.6943509547698972,1.3636825115744855
2020-03-31 00:00:00+05:30,-1.6700006290573515,-1.6471538129000438,1.3415327121717302
2020-04-01 00:00:00+05:30,-1.6605280211255968,-1.6960110838666258,1.0703238859138813
2020-04-03 00:00:00+05:30,-1.6910772535473912,-1.7484259171348921,1.5434247450442171
2020-04-07 00:00:00+05:30,-1.705996715550949,-1.6967226886033495,1.8596143230938074
2020-04-08 00:00:00+05:30,-1.7131011910376719,-1.712850294118052,2.201456849486336
2020-04-09 00:00:00+05:30,-1.6889460058756232,-1.6903190918397162,1.459767971110373
2020-04-13 00:00:00+05:30,-1.694629498821775,-1.7104785602845995,1.0247561958428693
2020-04-15 00:00:00+05:30,-1.693682264480641,-1.7159334788942497,1.862063493877098
2020-04-16 00:00:00+05:30,-1.7173638176648154,-1.686761452641043,1.408308713132171
2020-04-17 00:00:00+05:30,-1.6510553873897613,-1.6642301734657183,2.5889885695824435
2020-04-20 00:00:00+05:30,-1.6605280901525674,-1.6677878126643912,2.2641329260429788
2020-04-21 00:00:00+05:30,-1.6889459156747473,-1.704549264149463,1.0739533953391527
2020-04-22 00:00:00+05:30,-1.7007866340397173,-1.685812697590071,1.4222058969058708
2020-04-23 00:00:00+05:30,-1.6901300965122878,-1.6952997098208693,0.988048516084447
2020-04-24 00:00:00+05:30,-1.7078911764774178,-1.7282663717930196,1.5717760454006495
2020-04-27 00:00:00+05:30,-1.7102593977249168,-1.7228115300803584,0.6604685898781963
2020-04-28 00:00:00+05:30,-1.7173638594119915,-1.706683847668667,0.9318620588513895
2020-04-29 00:00:00+05:30,-1.703154949709258,-1.679172027409178,1.2562107375391165
2020-04-30 00:00:00+05:30,-1.6628961088005054,-1.6772745173072336,1.4864347256774848
2020-05-04 00:00:00+05:30,-1.7152324408786197,-1.7325353850374492,1.2828703714665148
2020-05-05 00:00:00+05:30,-1.7221001372780065,-1.7726174023039347,2.6383546064434933
2020-05-06 00:00:00+05:30,-1.768752901482212,-1.7692969903164992,1.9018414453047991
2020-05-07 00:00:00+05:30,-1.7701736409198516,-1.7709571194132279,0.6582388829732418
2020-05-08 00:00:00+05:30,-1.7625956214426457,-1.7904052138123547,1.1928975489470715
2020-05-11 00:00:00+05:30,-1.7839090918665403,-1.7960973596332426,1.1377266266484072
2020-05-12 00:00:00+05:30,-1.801670316242418,-1.7892194622411122,1.8028978926991868
2020-05-13 00:00:00+05:30,-1.7337041472967287,-1.7550667411097631,2.254344022105804
2020-05-14 00:00:00+05:30,-1.76970010823671,-1.7842387673629698,0.8720281465345922
2020-05-15 00:00:00+05:30,-1.7839090088578915,-1.7915910422805863,0.3517279006849185
2020-05-18 00:00:00+05:30,-1.7912502863524202,-1.844242948966112,2.0744244723592775
2020-05-19 00:00:00+05:30,-1.8334034980690648,-1.8561015412363848,1.8345823521575562
2020-05-20 00:00:00+05:30,-1.8547169639697025,-1.8532555836714244,1.614230781123869
2020-05-21 00:00:00+05:30,-1.8516383403969678,-1.8601334810635548,1.4075554070741618
2020-05-22 00:00:00+05:30,-1.8594532792212286,-1.8653512493589566,2.474281855160303
2020-05-26 00:00:00+05:30,-1.8575587987440816,-1.8627424421082448,0.8777681641792102
2020-05-27 00:00:00+05:30,-1.8596900909093619,-1.8285897209768958,2.5208303413222506
2020-05-28 00:00:00+05:30,-1.8241677565936458,-1.830487154181851,2.0587526029062433
2020-05-29 00:00:00+05:30,-1.8400343707212372,-1.8157825274496289,1.292958753869326
2020-06-01 00:00:00+05:30,-1.8026174549547678,-1.7742775314006634,2.7079332994271024
2020-06-02 00:00:00+05:30,-1.7746732973928654,-1.7733289301436692,1.7891736622669665
2020-06-03 00:00:00+05:30,-1.7623587514467842,-1.7512719515968416,3.548744857715226
2020-06-04 00:00:00+05:30,-1.750991701089598,-1.7553038914240116,2.327361078556134
2020-06-05 00:00:00+05:30,-1.7431766735870686,-1.6900817877314895,7.177074849859454
2020-06-08 00:00:00+05:30,-1.646319106194701,-1.6948252553983942,5.136397962146989
2020-06-09 00:00:00+05:30,-1.6903669177522327,-1.7059723967259215,2.869003733816545
2020-06-10 00:00:00+05:30,-1.7052862396440138,-1.6905562421539646,1.662163387934857
2020-06-11 00:00:00+05:30,-1.688945887267445,-1.7405992646917894,2.666193550018694
2020-06-12 00:00:00+05:30,-1.7741996050789177,-1.731112483151958,2.708674504513575
2020-06-15 00:00:00+05:30,-1.7370194960497298,-1.7569640974177294,1.5090529643899442
2020-06-16 00:00:00+05:30,-1.7363089592557097,-1.7607587331366727,1.5219180258430975
2020-06-17 00:00:00+05:30,-1.7694632741354954,-1.7605216597194133,1.931084348536797
2020-06-18 00:00:00+05:30,-1.7628324575341252,-1.7287407493185056,1.288784206807722
2020-06-19 00:00:00+05:30,-1.7254154954151926,-1.7057350926176948,2.0557262487084915
2020-06-22 00:00:00+05:30,-1.7031549127843355,-1.6905562421539646,2.1845072162225243
2020-06-23 00:00:00+05:30,-1.681367808281335,-1.66802496297864,1.5861729087473049
2020-06-24 00:00:00+05:30,-1.6567389288070193,-1.7052607150922088,1.964097856875787
2020-06-25 00:00:00+05:30,-1.7164166057286774,-1.702177607213,1.920937642743963
2020-06-26 00:00:00+05:30,-1.6889458818813763,-1.7052607150922088,0.9148518795701301
2020-06-29 00:00:00+05:30,-1.7126275146577796,-1.730638105626472,0.9885060480558616
2020-06-30 00:00:00+05:30,-1.721626521675994,-1.7344328951393935,0.685850501154585
2020-07-01 00:00:00+05:30,-1.7294413771667623,-1.7043120369382256,1.1138961916342087
2020-07-02 00:00:00+05:30,-1.700076328246677,-1.7012289290590168,1.036286281408935
