Date,Open,Close,Volume
2020-03-30 00:00:00+05:30,-1.5022352620767185,-1.4801803340220125,0.5586219421764294
2020-03-31 00:00:00+05:30,-1.4489944428480783,-1.3964095258298397,1.5095993948167552
2020-04-01 00:00:00+05:30,-1.397428161821225,-1.4319283438901547,-0.09534026956868566
2020-04-03 00:00:00+05:30,-1.4228764820777122,-1.3548593771913993,2.835876418797344
2020-04-07 00:00:00+05:30,-1.303671082774427,-1.330398318883089,1.0828111548486974
2020-04-08 00:00:00+05:30,-1.3361513230196542,-1.3498333324480494,1.1773491009042578
2020-04-09 00:00:00+05:30,-1.3150560166898135,-1.30560242158354,1.5093565110635243
2020-04-13 00:00:00+05:30,-1.3117075183123292,-1.3300633517483402,-0.12141134348099984
2020-04-15 00:00:00+05:30,-1.314721146633422,-1.2781256339144123,1.9331079831984168
2020-04-16 00:00:00+05:30,-1.2772182776212184,-1.2982304536053604,0.4904422574607757
2020-04-17 00:00:00+05:30,-1.2718606402133197,-1.2865025032968382,0.46340056606725516
2020-04-20 00:00:00+05:30,-1.2752091765604785,-1.3360948104699757,1.0595907864448255
2020-04-21 00:00:00+05:30,-1.3552374525844553,-1.3434665221611357,0.24491267044628753
2020-04-22 00:00:00+05:30,-1.3485408106781673,-1.3257074975615077,0.3648301991890299
2020-04-23 00:00:00+05:30,-1.3220877789269696,-1.3371000963047515,0.8763296860556867
2020-04-24 00:00:00+05:30,-1.3351466477437677,-1.340450792800318,-0.10138765558106615
2020-04-27 00:00:00+05:30,-1.3401695475392985,-1.3417913020568624,-0.4267177942038553
2020-04-28 00:00:00+05:30,-1.3418435664890889,-1.3444718079959117,-0.11757959995255884
2020-04-29 00:00:00+05:30,-1.3384952738520806,-1.3263775599745151,0.12218664265410986
2020-04-30 00:00:00+05:30,-1.3090286469357995,-1.3270474942440127,0.6926060186049439
2020-05-04 00:00:00+05:30,-1.330124105090118,-1.3806608166127439,0.7011000029421667
2020-05-05 00:00:00+05:30,-1.3753282383165573,-1.3816659743040098,-0.12380950923875159
2020-05-06 00:00:00+05:30,-1.3994372715982866,-1.4486824670855363,3.014093716259161
2020-05-07 00:00:00+05:30,-1.4489946823763542,-1.4681173525069868,0.30494047907940425
2020-05-08 00:00:00+05:30,-1.4493295629457834,-1.4865468880219066,0.3742423050856194
2020-05-11 00:00:00+05:30,-1.475782409825074,-1.485206570980627,-0.09838758901660277
2020-05-12 00:00:00+05:30,-1.4861625341318727,-1.4409755319726076,0.11736697961778872
2020-05-13 00:00:00+05:30,-1.3860434022502512,-1.4386299931683073,0.027422459492193945
2020-05-14 00:00:00+05:30,-1.4456461469631225,-1.4493526576420535,-0.3045359937961434
2020-05-15 00:00:00+05:30,-1.46104908283384,-1.4436562941986766,-0.30451960930118716
2020-05-18 00:00:00+05:30,-1.4356006093738103,-1.4429859754986496,0.07894678078101325
2020-05-19 00:00:00+05:30,-1.4322522477805975,-1.4027762079732435,0.03574886321500455
2020-05-20 00:00:00+05:30,-1.3957542226742088,-1.3692682178695,0.37514142063083683
2020-05-21 00:00:00+05:30,-1.3713101141349695,-1.2808062679969714,2.541922915705612
2020-05-22 00:00:00+05:30,-1.288268173932084,-1.2982304536053604,1.2725553377400924
2020-05-26 00:00:00+05:30,-1.2748743944264271,-1.2623767965538064,2.2044814239491664
2020-05-27 00:00:00+05:30,-1.258132056873713,-1.2593610671929887,0.32437471838879306
2020-05-28 00:00:00+05:30,-1.2594714291173204,-1.2694135411102176,0.3264688534581372
2020-05-29 00:00:00+05:30,-1.2718609180445524,-1.224512567832701,1.0642003347178282
2020-06-01 00:00:00+05:30,-1.2012081926801095,-1.2030672388852086,0.5840549383171686
2020-06-02 00:00:00+05:30,-1.1951809375494897,-1.2251826302457083,0.19888613367103733
2020-06-03 00:00:00+05:30,-1.207905060685945,-1.2288685501630432,-0.04047069317566539
2020-06-04 00:00:00+05:30,-1.2229730077525285,-1.2057477448242577,0.1572482166388001
2020-06-05 00:00:00+05:30,-1.19585049305248,-1.2067530306590337,-0.32553003702536415
2020-06-08 00:00:00+05:30,-1.1884839888778957,-1.2225019961631491,-0.00297477646836009
2020-06-09 00:00:00+05:30,-1.2196246265933615,-1.2168055045762627,1.3315718953445113
2020-06-10 00:00:00+05:30,-1.2115883346029999,-1.2131195846589276,0.4982827626011647
2020-06-11 00:00:00+05:30,-1.2079049472763672,-1.2452874499366564,0.016412668723433752
2020-06-12 00:00:00+05:30,-1.2819061135576473,-1.2476331168844668,0.19438990056515193
2020-06-15 00:00:00+05:30,-1.248756291088235,-1.2925340901619835,0.3188968574210907
2020-06-16 00:00:00+05:30,-1.2695168006046564,-1.3072777698313234,0.5268861585159321
2020-06-17 00:00:00+05:30,-1.3150561574501831,-1.3327442421179192,0.29037204154413326
2020-06-18 00:00:00+05:30,-1.3338075150218784,-1.296555233501087,0.6088993378611006
2020-06-19 00:00:00+05:30,-1.2942954378795601,-1.3136443238312172,0.7166411551739984
2020-06-22 00:00:00+05:30,-1.2983136257865844,-1.3072777698313234,0.7733014913277535
2020-06-23 00:00:00+05:30,-1.305680238964898,-1.3015812782444367,0.4554948506369404
2020-06-24 00:00:00+05:30,-1.2922864781219932,-1.2613715107190306,2.29751743612108
2020-06-25 00:00:00+05:30,-1.2598063393810124,-1.1926796696897208,3.6686556660576533
2020-06-26 00:00:00+05:30,-1.1677232092688745,-1.2389207677932526,3.4315226739423683
2020-06-29 00:00:00+05:30,-1.1911627379131091,-1.2251826302457083,4.712615455264417
2020-06-30 00:00:00+05:30,-1.211923261325101,-1.242606943997607,1.416524190932906
2020-07-01 00:00:00+05:30,-1.2437334674659006,-1.1873181452375832,1.6188700165850278
2020-07-02 00:00:00+05:30,-1.1781037214927075,-1.1675484208248936,1.2926821168822906
2020-07-03 00:00:00+05:30,-1.154329515857569,-1.15615556579463,1.1991204901121812
2020-07-06 00:00:00+05:30,-1.1365713144969558,-1.1392445949431917,0.9905064809936492
2020-07-07 00:00:00+05:30,-1.1390360284916432,-1.178351431279316,0.7645968023853937
2020-07-08 00:00:00+05:30,-1.179523191335669,-1.1639064541314372,0.1099498498270684
2020-07-09 00:00:00+05:30,-1.1608639360105844,-1.169895881781842,-0.05421309001322364
2020-07-10 00:00:00+05:30,-1.173186138830686,-1.1776466419751392,-0.22316724940659283
2020-07-13 00:00:00+05:30,-1.167905356747362,-1.1550988944124043,0.04592979515291957
2020-07-14 00:00:00+05:30,-1.1573430398607152,-1.1667248424870855,-0.07355505184701902
2020-07-15 00:00:00+05:30,-1.1647364131682503,-1.146995483279999,0.2739522871547693
2020-07-16 00:00:00+05:30,-1.148189514933321,-1.1811696914914542,0.1669656639833936
2020-07-17 00:00:00+05:30,-1.1862122734482583,-1.1797603691701204,-0.3089728494923074
2020-07-20 00:00:00+05:30,-1.1742422703581652,-1.1892729744803499,-0.044679869929917834
2020-07-21 00:00:00+05:30,-1.1946616747982013,-1.1924435012010668,0.5514373411381277
2020-07-22 00:00:00+05:30,-1.1883248839087173,-1.1621449934450347,0.8503834619949389
2020-07-23 00:00:00+05:30,-1.155582725120585,-1.1329029007842086,0.7793386534152813
2020-07-24 00:00:00+05:30,-1.1319947536894195,-1.1406540454080356,2.6599505912621244
2020-07-27 00:00:00+05:30,-1.1355152341360568,-1.1632019211142801,0.19982489969404882
2020-07-28 00:00:00+05:30,-1.1601598272955471,-1.1702482764339301,-0.020288665516474787
2020-07-29 00:00:00+05:30,-1.1851562956989206,-1.1610880657757892,-0.31229293801225566
2020-07-30 00:00:00+05:30,-1.150301850661007,-1.1846927410077694,-0.2150610532959938
2020-07-31 00:00:00+05:30,-1.1848043203763627,-1.1790560924399829,-0.19293412054752027
2020-08-03 00:00:00+05:30,-1.1812835215596331,-1.189977507497507,-0.41494009492548706
2020-08-04 00:00:00+05:30,-1.1911412324787936,-1.1825790138127883,-0.15788650615253275
2020-08-05 00:00:00+05:30,-1.177762784986397,-1.1885681851761731,1.9118496252965624
2020-08-06 00:00:00+05:30,-1.1798754639127438,-1.1706005429425088,-0.11211019338425392
2020-08-07 00:00:00+05:30,-1.1707218803556032,-1.1656682992483696,0.08618997277327835
2020-08-10 00:00:00+05:30,-1.1643842532629514,-1.1459382993237337,-0.204622557097367
2020-08-11 00:00:00+05:30,-1.1390357940858336,-1.1163443245848588,2.3296306530073885
2020-08-12 00:00:00+05:30,-1.1214326982694833,-1.1082412978829828,0.11077929849973199
2020-08-13 00:00:00+05:30,-1.114391501126613,-1.1276185187250007,0.20331093037891362
2020-08-14 00:00:00+05:30,-1.1277697861999978,-1.1632019211142801,0.5999736548507714
2020-08-17 00:00:00+05:30,-1.1527662014763704,-1.1466430886279104,-0.5148622481755801
2020-08-18 00:00:00+05:30,-1.1397401282614585,-1.1480525390927543,-0.465879620820329
2020-08-19 00:00:00+05:30,-1.1488938251700043,-1.148757328396931,-0.2701704986951731
2020-08-20 00:00:00+05:30,-1.160159482124486,-1.1674293755042426,-0.17605166802059272
2020-08-21 00:00:00+05:30,-1.153118468818981,-1.1603834046151222,-0.15485904471250259
2020-08-24 00:00:00+05:30,-1.1583994214126911,-1.1610880657757892,-0.31847434919337797
2020-08-25 00:00:00+05:30,-1.1583995081424474,-1.1702482764339301,-0.2881992760272175
2020-08-26 00:00:00+05:30,-1.163680207219951,-1.173418803154647,0.19887315715103202
2020-08-27 00:00:00+05:30,-1.1495979431774928,-1.178351431279316,1.8098649262834008
2020-08-28 00:00:00+05:30,-1.177058664684382,-1.169191092477665,0.986266894616758
2020-08-31 00:00:00+05:30,-1.1460771918479744,-1.2005469123334722,5.072522186821192
2020-09-01 00:00:00+05:30,-1.2017032572333697,-1.2068886064924553,1.3227168622764334
2020-09-02 00:00:00+05:30,-1.2002949729530183,-1.1987853235035597,0.0647954924873276
2020-09-03 00:00:00+05:30,-1.1995908792593883,-1.1970237346736472,-0.25594161343337485
2020-09-04 00:00:00+05:30,-1.2094486186397249,-1.231550337537191,1.4282243587811416
2020-09-07 00:00:00+05:30,-1.2288120582016482,-1.2146392385422426,0.8561789855508524
2020-09-08 00:00:00+05:30,-1.212265351684005,-1.2213335836403338,0.3927251295418905
2020-09-09 00:00:00+05:30,-1.2411344820642625,-1.2519844860484544,0.5395650705548722
2020-09-10 00:00:00+05:30,-1.2509917478912511,-1.2442332132811178,-0.11878104219870841
2020-09-11 00:00:00+05:30,-1.2453591264805188,-1.250927430235699,-0.022332401879333618
2020-09-14 00:00:00+05:30,-1.239022077245113,-1.2551552690561911,0.7468268345356778
2020-09-15 00:00:00+05:30,-1.2516963855857792,-1.2660769404007348,0.7323926187830881
2020-09-16 00:00:00+05:30,-1.266835009715309,-1.2741800952461204,2.0346065870152175
2020-09-17 00:00:00+05:30,-1.2742285306601064,-1.2886249442504893,0.9395891069359881
2020-09-18 00:00:00+05:30,-1.2830298078681106,-1.2851015103036445,0.6675754911983092
2020-09-21 00:00:00+05:30,-1.279861389014909,-1.3087065699661544,0.28146084242734537
2020-09-22 00:00:00+05:30,-1.3097868056692186,-1.3196282413106983,-0.0699680271352441
2020-09-23 00:00:00+05:30,-1.3154198727968454,-1.3316068403244876,2.7649357500676284
2020-09-24 00:00:00+05:30,-1.3383041857802167,-1.37353206501626,0.7792237653366483
2020-09-25 00:00:00+05:30,-1.3580197061996735,-1.3439378339903654,0.4606412205026885
2020-09-28 00:00:00+05:30,-1.343232746044904,-1.3259696791826616,0.23580138387709426
2020-09-29 00:00:00+05:30,-1.3168280818913354,-1.353450183013575,0.39447853265412514
2020-09-30 00:00:00+05:30,-1.3502740717401358,-1.3372437451792938,-0.0730822608605624
2020-10-01 00:00:00+05:30,-1.3185883874333935,-1.3432330446861884,0.0104673253456406
2020-10-05 00:00:00+05:30,-1.3425287376789559,-1.3545071106828206,0.3081752371496205
2020-10-06 00:00:00+05:30,-1.3537949834601661,-1.3499272616407698,0.14998280727137434
2020-10-07 00:00:00+05:30,-1.3502741550994213,-1.352745521852908,-0.21694140347514923
2020-10-08 00:00:00+05:30,-1.3495699969591841,-1.369304226195768,0.3870294858672301
2020-10-09 00:00:00+05:30,-1.3678774385173103,-1.364371854358119,0.18197104323015698
2020-10-12 00:00:00+05:30,-1.3467536263804891,-1.3337208238064884,3.057590487013171
2020-10-13 00:00:00+05:30,-1.3302066336322949,-1.3481656728108573,1.0543548261606568
2020-10-14 00:00:00+05:30,-1.3464013246271167,-1.3647239927231876,1.2202861117725836
2020-10-15 00:00:00+05:30,-1.3664689578730052,-1.3841010854216955,0.4928518923649968
