Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-03-30 00:00:00+05:30,2355.6519216903553,2379.651326746783,2193.9629173262633,2209.831298828125,7698355,0.0,0.0
2020-03-31 00:00:00+05:30,2271.9244868550327,2306.322100565706,2069.7762440974284,2183.90966796875,11043111,0.0,0.0
2020-04-01 00:00:00+05:30,2148.6249295690054,2253.986303488397,2101.956305604902,2187.40869140625,6408301,0.0,0.0
2020-04-03 00:00:00+05:30,2236.147055132743,2309.9689841044988,2151.631185134999,2175.729248046875,6172672,0.0,0.0
2020-04-07 00:00:00+05:30,2212.689268972565,2253.099184352465,2051.5424112990618,2220.919189453125,11161478,0.0,0.0
2020-04-08 00:00:00+05:30,2152.5673213432433,2339.8327934381223,2113.2907563399554,2299.32421875,9109339,0.0,0.0
2020-04-09 00:00:00+05:30,2356.5884132778206,2529.217535172435,2333.0324814744945,2515.12353515625,7193246,0.0,0.0
2020-04-13 00:00:00+05:30,2483.731755497327,2483.731755497327,2233.338035751271,2254.380859375,8183199,0.0,0.0
2020-04-15 00:00:00+05:30,2311.250136056286,2333.9191139365826,2137.191713994213,2151.03955078125,9333628,0.0,0.0
2020-04-16 00:00:00+05:30,2114.1287313925254,2217.61755041174,2091.4597519883164,2188.04931640625,7246740,0.0,0.0
2020-04-17 00:00:00+05:30,2321.1062390167654,2341.705344632442,2203.0303830636976,2274.930419921875,10191546,0.0,0.0
2020-04-20 00:00:00+05:30,2291.538228196415,2311.7431889181466,2232.401757791346,2275.029296875,5403177,0.0,0.0
2020-04-21 00:00:00+05:30,2178.1930349781223,2178.1930349781223,2054.9920714612604,2069.52978515625,7383985,0.0,0.0
2020-04-22 00:00:00+05:30,2030.3028113059859,2138.7690016583265,1993.2439807777312,2117.33203125,9062723,0.0,0.0
2020-04-23 00:00:00+05:30,2128.912582157039,2187.16209211403,2081.6034136646604,2141.183349609375,7144006,0.0,0.0
2020-04-24 00:00:00+05:30,2083.082040700605,2083.082040700605,1941.696652943088,1947.807373046875,10494451,0.0,0.0
2020-04-27 00:00:00+05:30,1971.2156412434194,2054.992305996265,1888.079645636669,2014.6317138671875,14495247,0.0,0.0
2020-04-28 00:00:00+05:30,2051.049719174193,2211.8024387778137,2005.711762863759,2196.03271484375,14756344,0.0,0.0
2020-04-29 00:00:00+05:30,2168.3864325636564,2340.8184645989445,2168.3864325636564,2263.39892578125,15060154,0.0,0.0
2020-04-30 00:00:00+05:30,2331.0115380582224,2384.1356968157706,2258.174984681846,2284.7373046875,8883305,0.0,0.0
2020-05-04 00:00:00+05:30,2168.3369792325793,2170.5052680864346,1999.3545841354896,2049.718994140625,7312745,0.0,0.0
2020-05-05 00:00:00+05:30,2099.3444671425195,2104.2725057977837,1968.2586389124936,1973.5316162109375,11521209,0.0,0.0
2020-05-06 00:00:00+05:30,1981.0715353764838,2101.217021296074,1924.2512257344645,2075.936279296875,13149696,0.0,0.0
2020-05-07 00:00:00+05:30,2068.7414076490363,2138.621143827938,2018.8697982138967,2030.8941650390625,7770204,0.0,0.0
2020-05-08 00:00:00+05:30,2099.344500250485,2099.344500250485,1985.9996093918905,1995.0179443359375,6966375,0.0,0.0
2020-05-11 00:00:00+05:30,2040.2080480805755,2062.5812959413943,1966.583197079568,1986.0489501953125,7654990,0.0,0.0
2020-05-12 00:00:00+05:30,1961.0636145609064,2050.0640389945565,1948.6449814643008,2039.9122314453125,10336527,0.0,0.0
2020-05-13 00:00:00+05:30,2188.0492847613573,2207.7121119652516,2114.128700816717,2129.94775390625,9441185,0.0,0.0
2020-05-14 00:00:00+05:30,2127.927078709458,2226.4385227179437,2066.6223263273187,2081.603515625,14307531,0.0,0.0
2020-05-15 00:00:00+05:30,2089.439248669565,2105.8497632391754,2026.40967674257,2056.42138671875,8026726,0.0,0.0
2020-05-18 00:00:00+05:30,2059.9202607441052,2063.3205594606234,1898.2805847814097,1910.69921875,10820571,0.0,0.0
2020-05-19 00:00:00+05:30,1931.79121158337,1974.7144777008182,1894.5351900917403,1936.669921875,9413514,0.0,0.0
2020-05-20 00:00:00+05:30,1941.647244651775,2030.3519411079476,1907.150973807708,2013.3995361328125,16318508,0.0,0.0
2020-05-21 00:00:00+05:30,2029.366380662374,2047.6494527611803,1946.0825248265458,1961.5565185546875,9879542,0.0,0.0
2020-05-22 00:00:00+05:30,1946.575352347353,1978.1148010942466,1838.4048992232404,1868.0224609375,16195094,0.0,0.0
2020-05-26 00:00:00+05:30,1890.3957284600958,1905.9190510478156,1795.3339058816302,1802.6766357421875,9869295,0.0,0.0
2020-05-27 00:00:00+05:30,1803.6622966907848,1917.9928029291077,1757.338729508016,1908.5802001953125,17335246,0.0,0.0
2020-05-28 00:00:00+05:30,1925.8774675257362,1954.4600911481755,1899.2660593255341,1919.6680908203125,9051775,0.0,0.0
2020-05-29 00:00:00+05:30,1886.4531020754982,1951.5032090436189,1863.7841254047896,1925.532470703125,10361847,0.0,0.0
2020-06-01 00:00:00+05:30,1968.3081250236019,2194.3571318638055,1968.3081250236019,2129.750732421875,18915983,0.0,0.0
2020-06-02 00:00:00+05:30,2134.0871865971353,2340.8184127321074,2129.7506087358834,2312.432861328125,23442470,0.0,0.0
2020-06-03 00:00:00+05:30,2382.21395167718,2460.914827423768,2363.487404270533,2377.187255859375,18705176,0.0,0.0
2020-06-04 00:00:00+05:30,2379.257062060724,2418.336312334703,2244.0317295254836,2279.760009765625,16315350,0.0,0.0
2020-06-05 00:00:00+05:30,2310.264735099236,2374.3292435384215,2242.257795371486,2355.94775390625,15850039,0.0,0.0
2020-06-08 00:00:00+05:30,2468.947421617933,2511.0328245516707,2439.9213214133124,2471.1650390625,14992503,0.0,0.0
2020-06-09 00:00:00+05:30,2498.5156028792526,2498.5156028792526,2380.5384053775506,2408.43115234375,12373077,0.0,0.0
2020-06-10 00:00:00+05:30,2404.8831935938556,2434.4514295806653,2366.444486811003,2400.595703125,8961443,0.0,0.0
2020-06-11 00:00:00+05:30,2375.314597896021,2423.609376027517,2286.708560391234,2305.23779296875,10042767,0.0,0.0
2020-06-12 00:00:00+05:30,2168.336818518159,2434.450882609024,2167.351210873378,2414.886474609375,16802457,0.0,0.0
