Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-03-30 00:00:00+05:30,124.52846125397856,131.59078564009258,124.52846125397856,127.04216766357422,28120340,0.0,0.0
2020-03-31 00:00:00+05:30,130.87261594746994,138.7329578125043,128.91750918112987,137.01724243164062,42630666,0.0,0.0
2020-04-01 00:00:00+05:30,137.01723333957847,137.85513966285777,131.31151173501445,132.78781127929688,18141970,0.0,0.0
2020-04-03 00:00:00+05:30,133.98482169122767,145.8351819784346,133.26662320327537,141.96485900878906,62867436,0.0,0.0
2020-04-07 00:00:00+05:30,148.18928932407425,148.18928932407425,138.57334200076536,144.87757873535156,36118591,0.0,0.0
2020-04-08 00:00:00+05:30,144.31895690652496,146.83266339289543,140.9673320226061,142.56333923339844,37561082,0.0,0.0
2020-04-09 00:00:00+05:30,146.83266515899123,148.6281732927289,143.64065069901315,147.83016967773438,42626960,0.0,0.0
2020-04-13 00:00:00+05:30,147.2316708843997,148.94737383166614,144.4785607747207,144.91746520996094,17744169,0.0,0.0
2020-04-15 00:00:00+05:30,146.87256814077747,154.61320079018526,145.79525838722478,151.10198974609375,49092699,0.0,0.0
2020-04-16 00:00:00+05:30,151.34139499036843,152.57830314561147,147.98978192651984,148.70799255371094,27080032,0.0,0.0
2020-04-17 00:00:00+05:30,151.97980891787353,152.7379100309213,149.18679584496118,150.10450744628906,26667421,0.0,0.0
2020-04-20 00:00:00+05:30,151.58079866801384,151.58079866801384,143.2416625324946,144.1992645263672,35764287,0.0,0.0
2020-04-21 00:00:00+05:30,142.04466135259815,147.07208719533565,140.48855654275735,143.32147216796875,23333661,0.0,0.0
2020-04-22 00:00:00+05:30,142.84263051978846,146.47354898228093,140.4486199524177,145.43614196777344,25163402,0.0,0.0
2020-04-23 00:00:00+05:30,145.99476318740827,146.83266944291265,143.36134874578133,144.07955932617188,32968029,0.0,0.0
2020-04-24 00:00:00+05:30,144.43867360997348,145.8750827441713,143.08206971856407,143.68057250976562,18049697,0.0,0.0
2020-04-27 00:00:00+05:30,143.84014688227782,145.4760566746438,143.08204590822584,143.5209503173828,13085703,0.0,0.0
2020-04-28 00:00:00+05:30,143.64067145475485,144.27907687431232,142.0845666159758,143.20176696777344,17802635,0.0,0.0
2020-04-29 00:00:00+05:30,144.03965266421062,145.95485647166677,143.3613447200951,145.35635375976562,21461067,0.0,0.0
2020-04-30 00:00:00+05:30,147.55088412459585,147.55088412459585,143.9997699778183,145.27658081054688,30164713,0.0,0.0
2020-05-04 00:00:00+05:30,145.0371577807856,145.0371577807856,136.17931273757637,138.8925323486328,30294317,0.0,0.0
2020-05-05 00:00:00+05:30,139.65065137219426,141.60575805609088,137.2566402058138,138.77284240722656,17707577,0.0,0.0
2020-05-06 00:00:00+05:30,136.77782862329965,136.77782862329965,128.0795932075577,130.7928009033203,65586734,0.0,0.0
2020-05-07 00:00:00+05:30,130.87258740537655,132.34889890222306,128.0795748692862,128.47857666015625,24249585,0.0,0.0
2020-05-08 00:00:00+05:30,130.83268317086092,130.99228144991895,125.3663660095722,126.28406524658203,25307015,0.0,0.0
2020-05-11 00:00:00+05:30,127.68057253250353,130.47358505665204,126.08456537584723,126.44366455078125,18095473,0.0,0.0
2020-05-12 00:00:00+05:30,126.44368107789988,132.38880607820246,125.68558001471241,131.71051025390625,21387527,0.0,0.0
2020-05-13 00:00:00+05:30,138.37383672985106,138.5334472111308,131.27160866942802,131.98980712890625,20015124,0.0,0.0
2020-05-14 00:00:00+05:30,131.27159754394984,134.2641111657724,129.23668584579667,130.71299743652344,14949993,0.0,0.0
2020-05-15 00:00:00+05:30,129.4361898752941,132.069604361317,128.5982836056637,131.39129638671875,14950243,0.0,0.0
2020-05-18 00:00:00+05:30,132.46861977931763,133.5060270683252,130.1943042678999,131.4711151123047,20801299,0.0,0.0
2020-05-19 00:00:00+05:30,132.86760920556713,136.97732317823466,131.7504089537457,136.25912475585938,20142171,0.0,0.0
2020-05-20 00:00:00+05:30,137.21669925783482,141.2466193642759,136.4585983688767,140.24911499023438,25320734,0.0,0.0
2020-05-21 00:00:00+05:30,140.12944944019878,151.97979664369961,137.77532887046792,150.7827911376953,58382197,0.0,0.0
2020-05-22 00:00:00+05:30,150.02469377203968,153.13690329349123,147.31148609572654,148.70799255371094,39013770,0.0,0.0
2020-05-26 00:00:00+05:30,151.62069117300928,155.57080674457123,149.86508560526724,152.977294921875,53233404,0.0,0.0
2020-05-27 00:00:00+05:30,153.61570140958975,154.7329016401227,149.14687613431943,153.33639526367188,24546119,0.0,0.0
2020-05-28 00:00:00+05:30,153.45610234953168,153.93489722740986,150.8226879032094,152.13938903808594,24578072,0.0,0.0
2020-05-29 00:00:00+05:30,151.97977581161513,158.0047051346384,150.82267308306396,157.4860076904297,35834621,0.0,0.0
2020-06-01 00:00:00+05:30,160.39872626584986,163.79024162221734,158.802719039324,160.0396270751953,28508405,0.0,0.0
2020-06-02 00:00:00+05:30,161.1169315729767,161.1169315729767,156.96731504094663,157.40621948242188,22631373,0.0,0.0
