Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-03-30 00:00:00+05:30,2355.6519216903553,2379.651326746783,2193.9629173262633,2209.831298828125,7698355,0.0,0.0
2020-03-31 00:00:00+05:30,2271.924232875176,2306.3218427405186,2069.77601271585,2183.909423828125,11043111,0.0,0.0
2020-04-01 00:00:00+05:30,2148.6249295690054,2253.986303488397,2101.956305604902,2187.40869140625,6408301,0.0,0.0
2020-04-03 00:00:00+05:30,2236.146804212579,2309.9687249007065,2151.63094369844,2175.72900390625,6172672,0.0,0.0
2020-04-07 00:00:00+05:30,2212.689268972565,2253.099184352465,2051.5424112990618,2220.919189453125,11161478,0.0,0.0
2020-04-08 00:00:00+05:30,2152.5673213432433,2339.8327934381223,2113.2907563399554,2299.32421875,9109339,0.0,0.0
2020-04-09 00:00:00+05:30,2356.5884132778206,2529.217535172435,2333.0324814744945,2515.12353515625,7193246,0.0,0.0
2020-04-13 00:00:00+05:30,2483.7314865188973,2483.7314865188973,2233.3377938895014,2254.380615234375,8183199,0.0,0.0
2020-04-15 00:00:00+05:30,2311.250136056286,2333.9191139365826,2137.191713994213,2151.03955078125,9333628,0.0,0.0
2020-04-16 00:00:00+05:30,2114.1287313925254,2217.61755041174,2091.4597519883164,2188.04931640625,7246740,0.0,0.0
2020-04-17 00:00:00+05:30,2321.1062390167654,2341.705344632442,2203.0303830636976,2274.930419921875,10191546,0.0,0.0
2020-04-20 00:00:00+05:30,2291.537982284164,2311.7429408376374,2232.401518225218,2275.029052734375,5403177,0.0,0.0
2020-04-21 00:00:00+05:30,2178.1930349781223,2178.1930349781223,2054.9920714612604,2069.52978515625,7383985,0.0,0.0
2020-04-22 00:00:00+05:30,2030.3025772003332,2138.768755045895,1993.2437509451759,2117.331787109375,9062723,0.0,0.0
2020-04-23 00:00:00+05:30,2128.912824898535,2187.1623414972137,2081.6036510119006,2141.18359375,7144006,0.0,0.0
2020-04-24 00:00:00+05:30,2083.081910152544,2083.081910152544,1941.6965312557384,1947.8072509765625,10494451,0.0,0.0
2020-04-27 00:00:00+05:30,1971.2156412434194,2054.992305996265,1888.079645636669,2014.6317138671875,14495247,0.0,0.0
2020-04-28 00:00:00+05:30,2051.049719174193,2211.8024387778137,2005.711762863759,2196.03271484375,14756344,0.0,0.0
2020-04-29 00:00:00+05:30,2168.3864325636564,2340.8184645989445,2168.3864325636564,2263.39892578125,15060154,0.0,0.0
