Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-03-30 00:00:00+05:30,1649.9632921495026,1779.8301650876572,1647.6743173470381,1661.6419677734375,8513547,0.0,0.0
2020-03-31 00:00:00+05:30,1716.6720713284033,1733.1156253411314,1663.043565017366,1706.114501953125,3927593,0.0,0.0
2020-04-01 00:00:00+05:30,1705.9278084419466,1714.196289330394,1590.1687338549286,1596.4752197265625,4941878,0.0,0.0
2020-04-03 00:00:00+05:30,1625.6718863250992,1625.6718863250992,1541.5854094462147,1545.5093994140625,5735369,0.0,0.0
2020-04-07 00:00:00+05:30,1597.6430258805299,1668.5092156513379,1592.971555044622,1658.5589599609375,5427577,0.0,0.0
2020-04-08 00:00:00+05:30,1644.3576350689848,1687.3351641673787,1589.2342825297403,1593.391845703125,6285615,0.0,0.0
2020-04-09 00:00:00+05:30,1635.4352720791817,1661.9226044607105,1617.4501083408823,1650.103759765625,5307397,0.0,0.0
2020-04-13 00:00:00+05:30,1645.2918749916735,1669.5835210733223,1631.2774637907223,1643.6568603515625,2990438,0.0,0.0
2020-04-15 00:00:00+05:30,1667.7150430877982,1692.940984916017,1614.273463797477,1621.1405029296875,4761399,0.0,0.0
2020-04-16 00:00:00+05:30,1597.5963682709628,1648.935904488253,1564.9895909795134,1603.295654296875,6245533,0.0,0.0
2020-04-17 00:00:00+05:30,1681.7293948050842,1730.265928107546,1637.817571718507,1687.52197265625,9895823,0.0,0.0
2020-04-20 00:00:00+05:30,1709.7583911970032,1709.7583911970032,1684.0653006189063,1699.1541748046875,3244282,0.0,0.0
2020-04-21 00:00:00+05:30,1649.0292415876581,1676.6843267386448,1614.1800227603349,1623.476318359375,5122541,0.0,0.0
2020-04-22 00:00:00+05:30,1623.4763941158678,1672.3866743231667,1606.191950833757,1653.233642578125,3829836,0.0,0.0
2020-04-23 00:00:00+05:30,1663.043495441235,1775.1587872687342,1645.151740643849,1754.837890625,5934366,0.0,0.0
2020-04-24 00:00:00+05:30,1719.7555637610762,1730.2663751945174,1689.0173708976283,1699.06103515625,2987102,0.0,0.0
2020-04-27 00:00:00+05:30,1711.9072860391316,1751.8016022409997,1705.0868928479065,1715.9246826171875,3374741,0.0,0.0
2020-04-28 00:00:00+05:30,1742.4587854705176,1745.2616682353494,1712.1876288004144,1736.8997802734375,2678505,0.0,0.0
2020-04-29 00:00:00+05:30,1750.8673102478142,1786.8843968548692,1728.4910100403079,1780.437744140625,4241510,0.0,0.0
2020-04-30 00:00:00+05:30,1849.9022383082581,1898.4855294153435,1814.5858772298186,1882.088623046875,5915544,0.0,0.0
