Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-03-03 09:15:00+05:30,1213.949951171875,1216.4000244140625,1210.4000244140625,1210.8499755859375,0,0.0,0.0
2025-03-03 09:20:00+05:30,1211.0,1212.550048828125,1207.800048828125,1209.300048828125,264697,0.0,0.0
2025-03-03 09:25:00+05:30,1209.199951171875,1211.4000244140625,1208.699951171875,1210.4000244140625,78711,0.0,0.0
2025-03-03 09:30:00+05:30,1210.4000244140625,1213.0,1210.199951171875,1212.75,88356,0.0,0.0
2025-03-03 09:35:00+05:30,1212.5,1212.5,1209.300048828125,1210.4000244140625,113203,0.0,0.0
2025-03-03 09:40:00+05:30,1210.300048828125,1212.5,1210.25,1211.800048828125,71726,0.0,0.0
2025-03-03 09:45:00+05:30,1211.5,1211.5,1206.25,1207.1500244140625,126206,0.0,0.0
2025-03-03 09:50:00+05:30,1207.0,1207.5999755859375,1205.1500244140625,1206.9000244140625,101151,0.0,0.0
2025-03-03 09:55:00+05:30,1206.8499755859375,1207.300048828125,1205.0999755859375,1205.949951171875,113589,0.0,0.0
2025-03-03 10:00:00+05:30,1206.050048828125,1206.5,1204.5,1206.0,108318,0.0,0.0
2025-03-03 10:05:00+05:30,1206.0,1206.949951171875,1205.1500244140625,1206.199951171875,94940,0.0,0.0
2025-03-03 10:10:00+05:30,1205.6500244140625,1207.5,1205.449951171875,1207.0,114693,0.0,0.0
2025-03-03 10:15:00+05:30,1206.949951171875,1208.4000244140625,1205.5,1208.4000244140625,124575,0.0,0.0
2025-03-03 10:20:00+05:30,1208.3499755859375,1208.75,1207.199951171875,1208.449951171875,81982,0.0,0.0
2025-03-03 10:25:00+05:30,1208.449951171875,1209.3499755859375,1207.699951171875,1209.3499755859375,66510,0.0,0.0
2025-03-03 10:30:00+05:30,1209.050048828125,1210.0,1208.5999755859375,1209.5999755859375,52516,0.0,0.0
2025-03-03 10:35:00+05:30,1209.3499755859375,1209.9000244140625,1208.75,1209.699951171875,52592,0.0,0.0
2025-03-03 10:40:00+05:30,1209.8499755859375,1209.949951171875,1208.199951171875,1208.949951171875,51833,0.0,0.0
2025-03-03 10:45:00+05:30,1209.0,1211.1500244140625,1208.6500244140625,1210.550048828125,67797,0.0,0.0
2025-03-03 10:50:00+05:30,1210.9000244140625,1212.0,1210.5999755859375,1211.5,40472,0.0,0.0
2025-03-03 10:55:00+05:30,1211.199951171875,1211.4000244140625,1209.4000244140625,1210.0,45592,0.0,0.0
2025-03-03 11:00:00+05:30,1210.0,1210.25,1208.4000244140625,1209.050048828125,128602,0.0,0.0
2025-03-03 11:05:00+05:30,1209.050048828125,1209.449951171875,1207.6500244140625,1207.949951171875,131345,0.0,0.0
2025-03-03 11:10:00+05:30,1207.75,1208.9000244140625,1207.6500244140625,1208.8499755859375,178646,0.0,0.0
2025-03-03 11:15:00+05:30,1208.8499755859375,1208.949951171875,1207.3499755859375,1207.5,89505,0.0,0.0
2025-03-03 11:20:00+05:30,1207.699951171875,1208.699951171875,1207.199951171875,1208.699951171875,91280,0.0,0.0
2025-03-03 11:25:00+05:30,1208.5999755859375,1209.4000244140625,1207.75,1207.75,164834,0.0,0.0
2025-03-03 11:30:00+05:30,1207.949951171875,1209.6500244140625,1207.8499755859375,1209.6500244140625,635695,0.0,0.0
2025-03-03 11:35:00+05:30,1209.300048828125,1209.300048828125,1208.1500244140625,1208.699951171875,28108,0.0,0.0
2025-03-03 11:40:00+05:30,1208.5999755859375,1208.949951171875,1207.300048828125,1207.699951171875,244099,0.0,0.0
2025-03-03 11:45:00+05:30,1207.6500244140625,1208.1500244140625,1207.3499755859375,1208.0,38456,0.0,0.0
